climb_slug,climb_name,country,region,side,category,length_km,elevation_gain_m,avg_grade_pct,max_grade_pct,summit_elevation_m,summit_lat,summit_lon,start_lat,start_lon,wikidata_id,cycletrip_url
col-d-andrion,Col d'Andrion,FR,French Alps,from La Tour,1,17.4,1107,6.4,19.4,1680,43.99864,7.23608,43.94863,7.18598,Q1107520,https://cycletrip.pro/climbs/col-d-andrion
san-lorenzo,San Lorenzo,ES,Asturias,from Samartín,1,10.8,880,8.1,17.5,1348,43.14144,-6.19177,43.16156,-6.0973,,https://cycletrip.pro/climbs/san-lorenzo
san-lorenzo,San Lorenzo,ES,Asturias,from San Pedru,1,11.7,862,7.4,19.9,1348,43.14144,-6.19177,43.16563,-6.26927,,https://cycletrip.pro/climbs/san-lorenzo
passo-del-cuvignone,Passo del Cuvignone,IT,Lombardy,from Cittiglio,1,9.5,812,8.6,18.3,1036,45.92697,8.67053,45.89535,8.66477,Q2385332,https://cycletrip.pro/climbs/passo-del-cuvignone
passo-del-cuvignone,Passo del Cuvignone,IT,Lombardy,from Zuigno,1,11.2,765,6.8,19.2,1036,45.92697,8.67053,45.90666,8.71705,Q2385332,https://cycletrip.pro/climbs/passo-del-cuvignone
luchon-superbagneres,Luchon-Superbagnères,FR,Pyrenees,from Bagnères-de-Luchon,1,12.8,942,7.4,14.0,1781,42.76666,0.57658,42.7498,0.60956,,https://cycletrip.pro/climbs/luchon-superbagneres
passo-rolle,Passo Rolle,IT,Dolomites,from Mezzano,1,25.9,1348,5.2,14.2,1971,46.2963,11.78632,46.14991,11.80742,Q634939,https://cycletrip.pro/climbs/passo-rolle
passo-rolle,Passo Rolle,IT,Dolomites,from Paneveggio,2,9.4,512,5.5,10.1,1971,46.2963,11.78632,46.30042,11.72011,Q634939,https://cycletrip.pro/climbs/passo-rolle
port-de-bal-s,Port de Balès,FR,Pyrenees,from Cirès,1,7.4,498,6.7,12.0,1755,42.87417,0.50064,42.85225,0.517,Q2031519,https://cycletrip.pro/climbs/port-de-bal-s
port-de-bal-s,Port de Balès,FR,Pyrenees,from Troubat,1,20.7,1205,5.8,19.4,1755,42.87417,0.50064,42.97005,0.57633,Q2031519,https://cycletrip.pro/climbs/port-de-bal-s
cormet-de-roselend,Cormet de Roselend,FR,French Alps,from Bourg-Saint-Maurice,1,19.3,1156,6.0,14.3,1968,45.69133,6.69062,45.62036,6.77094,Q1133080,https://cycletrip.pro/climbs/cormet-de-roselend
cormet-de-roselend,Cormet de Roselend,FR,French Alps,from Queige,1,32.0,1432,4.5,19.5,1968,45.69133,6.69062,45.71562,6.44461,Q1133080,https://cycletrip.pro/climbs/cormet-de-roselend
kandel,Kandel,FR,,from Denzlingen,1,19.2,936,4.9,11.5,1204,48.065,8.01626,48.05726,7.91067,Q314746,https://cycletrip.pro/climbs/kandel
kandel,Kandel,FR,,from Waldkirch,1,12.0,909,7.6,14.6,1204,48.065,8.01626,48.10306,7.97914,Q314746,https://cycletrip.pro/climbs/kandel
passo-di-tremalzo,Passo di Tremalzo,IT,Lake Garda,from Tiarno di Sopra,1,12.9,941,7.3,14.0,1664,45.83669,10.69026,45.8644,10.64553,Q497266,https://cycletrip.pro/climbs/passo-di-tremalzo
saint-lary-soulan-pla-d-adet,Saint-Lary-Soulan - Pla d'Adet,FR,Pyrenees,from Vignec,1,10.4,847,8.1,16.7,1656,42.81268,0.29311,42.82379,0.32263,,https://cycletrip.pro/climbs/saint-lary-soulan-pla-d-adet
albulapass,Albulapass,IT,,from La Punt Chamues-ch,1,9.2,627,6.8,13.1,2312,46.58225,9.83768,46.57971,9.92605,Q685235,https://cycletrip.pro/climbs/albulapass
albulapass,Albulapass,IT,,from Surava,1,28.4,1404,4.9,19.8,2312,46.58225,9.83768,46.66122,9.60181,Q685235,https://cycletrip.pro/climbs/albulapass
col-de-labays,Col de Labays,FR,Pyrenees,from Arette,1,11.8,899,7.6,16.5,1354,43.0036,-0.73141,43.05643,-0.75911,Q2982065,https://cycletrip.pro/climbs/col-de-labays
col-de-labays,Col de Labays,FR,Pyrenees,from Osse-en-Aspe,1,6.1,474,7.8,14.2,1354,43.0036,-0.73141,43.00234,-0.70351,Q2982065,https://cycletrip.pro/climbs/col-de-labays
col-d-agnes,Col d'Agnes,FR,Pyrenees,from Aulus-les-Bains,1,10.1,825,8.2,13.8,1570,42.79399,1.37412,42.78938,1.33702,Q2749001,https://cycletrip.pro/climbs/col-d-agnes
col-d-agnes,Col d'Agnes,FR,Pyrenees,from Le Port,2,4.1,290,7.1,12.7,1570,42.79399,1.37412,42.8095,1.37516,Q2749001,https://cycletrip.pro/climbs/col-d-agnes
col-de-spandelles,Col de Spandelles,FR,Pyrenees,from Ferrières,1,10.1,831,8.2,14.3,1380,43.01133,-0.21862,43.02033,-0.25668,Q2982120,https://cycletrip.pro/climbs/col-de-spandelles
col-de-spandelles,Col de Spandelles,FR,Pyrenees,from Gez,1,12.8,750,5.9,12.1,1380,43.01133,-0.21862,43.01319,-0.113,Q2982120,https://cycletrip.pro/climbs/col-de-spandelles
coll-de-pradell-q17598206,Coll de Pradell,FR,,from Saldes,2,6.8,422,6.2,14.1,1727,42.20117,1.77069,42.2164,1.71807,Q17598206,https://cycletrip.pro/climbs/coll-de-pradell-q17598206
coll-de-pradell-q17598206,Coll de Pradell,FR,,from Vallcebre,1,5.8,626,10.8,18.6,1727,42.20117,1.77069,42.20535,1.81884,Q17598206,https://cycletrip.pro/climbs/coll-de-pradell-q17598206
colle-del-nivolet,Colle del Nivolet,IT,Piedmont,from Ceresole Reale,1,14.6,987,6.8,13.9,2612,45.47921,7.14232,45.44925,7.19992,Q1061556,https://cycletrip.pro/climbs/colle-del-nivolet
passo-di-lavaz,Passo di Lavazè,IT,Dolomites,from Cavalese,1,10.3,788,7.7,15.1,1807,46.35467,11.49274,46.29275,11.45613,Q680789,https://cycletrip.pro/climbs/passo-di-lavaz
passo-di-lavaz,Passo di Lavazè,IT,Dolomites,from Eggen - Ega,1,12.6,918,7.3,13.7,1807,46.35467,11.49274,46.42507,11.48086,Q680789,https://cycletrip.pro/climbs/passo-di-lavaz
col-de-la-ramaz,Col de la Ramaz,FR,French Alps,from Les Gets,1,8.9,649,7.3,14.3,1619,46.15932,6.58066,46.1359,6.62467,Q2982196,https://cycletrip.pro/climbs/col-de-la-ramaz
col-de-la-ramaz,Col de la Ramaz,FR,French Alps,from Mieussy,1,14.1,977,6.9,25.9,1619,46.15932,6.58066,46.13264,6.52741,Q2982196,https://cycletrip.pro/climbs/col-de-la-ramaz
col-de-peyresourde,Col de Peyresourde,FR,Pyrenees,from Arreau,1,18.5,881,4.8,13.2,1569,42.80231,0.46308,42.90647,0.35749,Q1107397,https://cycletrip.pro/climbs/col-de-peyresourde
col-de-peyresourde,Col de Peyresourde,FR,Pyrenees,from Bagnères-de-Luchon,1,13.7,953,7.0,13.3,1569,42.80231,0.46308,42.79497,0.59384,Q1107397,https://cycletrip.pro/climbs/col-de-peyresourde
col-d-izoard,Col d'Izoard,FR,French Alps,from Briançon,1,19.2,1141,5.9,12.3,2361,44.81966,6.73498,44.89489,6.63702,Q1107545,https://cycletrip.pro/climbs/col-d-izoard
col-d-izoard,Col d'Izoard,FR,French Alps,from Guillestre,1,26.4,1282,4.9,18.7,2361,44.81966,6.73498,44.67404,6.68698,Q1107545,https://cycletrip.pro/climbs/col-d-izoard
reiterjoch-passo-di-pampeago,Reiterjoch - Passo di Pampeago,IT,Dolomites,from Eggen - Ega,1,4.7,435,9.3,15.2,1983,46.35381,11.53983,46.38567,11.5244,Q303904,https://cycletrip.pro/climbs/reiterjoch-passo-di-pampeago
reiterjoch-passo-di-pampeago,Reiterjoch - Passo di Pampeago,IT,Dolomites,from Stava,1,7.4,704,9.5,15.4,1983,46.35381,11.53983,46.32018,11.50206,Q303904,https://cycletrip.pro/climbs/reiterjoch-passo-di-pampeago
passo-san-pellegrino,Passo San Pellegrino,IT,Dolomites,from Moena,1,10.9,683,6.3,11.9,1918,46.37836,11.79172,46.37443,11.6663,Q379948,https://cycletrip.pro/climbs/passo-san-pellegrino
passo-san-pellegrino,Passo San Pellegrino,IT,Dolomites,from Sachet,1,16.8,1061,6.3,15.0,1918,46.37836,11.79172,46.36192,11.95305,Q379948,https://cycletrip.pro/climbs/passo-san-pellegrino
fl-elapass,Flüelapass,IT,,from Davos,1,13.1,823,6.3,12.8,2383,46.7475,9.95028,46.81149,9.8449,Q372467,https://cycletrip.pro/climbs/fl-elapass
fl-elapass,Flüelapass,IT,,from Susch,1,14.1,961,6.8,13.4,2383,46.7475,9.95028,46.75905,10.08902,Q372467,https://cycletrip.pro/climbs/fl-elapass
passo-fedaia,Passo Fedaia,IT,Dolomites,from Canazei,2,10.5,585,5.6,15.0,2057,46.46402,11.86259,46.47026,11.77866,Q2056132,https://cycletrip.pro/climbs/passo-fedaia
passo-fedaia,Passo Fedaia,IT,Dolomites,from Caprile,1,16.4,1037,6.3,18.3,2057,46.46402,11.86259,46.43896,11.99267,Q2056132,https://cycletrip.pro/climbs/passo-fedaia
nigerpass-passo-nigra,Nigerpass - Passo Nigra,IT,Dolomites,from Völs am Schlern - Fiè allo Sciliar,1,22.3,1206,5.4,15.7,1690,46.45599,11.58589,46.50583,11.46828,Q505070,https://cycletrip.pro/climbs/nigerpass-passo-nigra
col-de-sevi,Col de Sevi,FR,Corsica,from Cristinacce,3,5.1,311,6.1,10.3,1103,42.2235,8.82989,42.23791,8.8447,Q16507516,https://cycletrip.pro/climbs/col-de-sevi
col-de-sevi,Col de Sevi,FR,Corsica,from Vico,1,18.0,1083,6.0,16.0,1103,42.2235,8.82989,42.13704,8.7118,Q16507516,https://cycletrip.pro/climbs/col-de-sevi
col-de-palaquit,Col de Palaquit,FR,French Alps,from Grenoble,1,14.3,962,6.7,14.3,1154,45.27288,5.76549,45.19398,5.72569,Q2982088,https://cycletrip.pro/climbs/col-de-palaquit
col-de-palaquit,Col de Palaquit,FR,French Alps,from Quaix-en-Chartreuse,1,7.5,607,8.1,16.4,1154,45.27288,5.76549,45.24699,5.73073,Q2982088,https://cycletrip.pro/climbs/col-de-palaquit
collada-llomena,Collada Llomena,ES,Asturias,from Rubriellos,1,7.2,676,9.4,20.2,1005,43.2008,-5.13717,43.21041,-5.09277,,https://cycletrip.pro/climbs/collada-llomena
collada-llomena,Collada Llomena,ES,Asturias,from San Xuan de Beleño / San Juan de Beleño,2,5.5,375,6.8,17.2,1005,43.2008,-5.13717,43.18991,-5.16375,,https://cycletrip.pro/climbs/collada-llomena
col-de-burdincurutcheta,Col de Burdincurutcheta,FR,Pyrenees,from Iholdy,1,10.7,824,7.7,16.9,1135,43.0626,-1.08711,43.11463,-1.13306,Q953084,https://cycletrip.pro/climbs/col-de-burdincurutcheta
colle-del-melogno,Colle del Melogno,IT,Liguria,from Calizzano,3,9.1,399,4.4,10.8,1028,44.23029,8.19696,44.23821,8.11457,Q3682770,https://cycletrip.pro/climbs/colle-del-melogno
colle-del-melogno,Colle del Melogno,IT,Liguria,from Calvisio,1,16.5,1018,6.2,13.4,1028,44.23029,8.19696,44.16846,8.33705,Q3682770,https://cycletrip.pro/climbs/colle-del-melogno
col-de-vergio,Col de Vergio,FR,Corsica,from Castirla,2,35.4,1012,2.9,9.4,1467,42.29032,8.8784,42.37275,9.10803,Q1107407,https://cycletrip.pro/climbs/col-de-vergio
col-de-vergio,Col de Vergio,FR,Corsica,from Porto,1,32.6,1446,4.4,14.1,1467,42.29032,8.8784,42.26132,8.70963,Q1107407,https://cycletrip.pro/climbs/col-de-vergio
col-du-petit-saint-bernard,Col du Petit-Saint-Bernard,IT,Aosta Valley,from Bourg-Saint-Maurice,1,29.8,1377,4.6,9.1,2188,45.67925,6.88294,45.6233,6.77849,Q1345705,https://cycletrip.pro/climbs/col-du-petit-saint-bernard
col-du-petit-saint-bernard,Col du Petit-Saint-Bernard,IT,Aosta Valley,from Morgex,1,26.3,1252,4.8,19.5,2188,45.67925,6.88294,45.76031,7.02883,Q1345705,https://cycletrip.pro/climbs/col-du-petit-saint-bernard
passo-del-vivione,Passo del Vivione,IT,Lombardy,from Grumello,1,12.1,875,7.2,18.9,1828,46.03659,10.19927,46.07471,10.27882,Q2056139,https://cycletrip.pro/climbs/passo-del-vivione
passo-del-vivione,Passo del Vivione,IT,Lombardy,from Valle Richetti,1,22.0,1082,4.9,16.6,1828,46.03659,10.19927,45.96947,10.1087,Q2056139,https://cycletrip.pro/climbs/passo-del-vivione
port-de-cab-s,Port de Cabús,AD,Andorra,from Erts,1,17.8,1049,5.9,14.3,2306,42.54636,1.41974,42.54826,1.51328,Q7231065,https://cycletrip.pro/climbs/port-de-cab-s
col-de-la-couillole,Col de la Couillole,FR,French Alps,from Clans,1,30.9,1370,4.4,16.9,1678,44.10023,7.02293,43.97279,7.14301,Q2084625,https://cycletrip.pro/climbs/col-de-la-couillole
col-de-la-couillole,Col de la Couillole,FR,French Alps,from Rigaud,1,24.6,1218,5.0,18.1,1678,44.10023,7.02293,43.97883,7.0035,Q2084625,https://cycletrip.pro/climbs/col-de-la-couillole
col-de-vars,Col de Vars,FR,French Alps,from Guillestre,1,18.9,1073,5.7,13.8,2109,44.5388,6.70284,44.655,6.65209,Q265759,https://cycletrip.pro/climbs/col-de-vars
col-de-vars,Col de Vars,FR,French Alps,from Saint-Paul-sur-Ubaye,1,12.0,757,6.3,12.8,2109,44.5388,6.70284,44.49011,6.74318,Q265759,https://cycletrip.pro/climbs/col-de-vars
passo-della-mendola-mendelpass,Passo della Mendola - Mendelpass,IT,Dolomites,from Frangart - Frangarto,1,20.1,1104,5.5,17.6,1363,46.41676,11.20833,46.47858,11.28217,Q253818,https://cycletrip.pro/climbs/passo-della-mendola-mendelpass
passo-della-mendola-mendelpass,Passo della Mendola - Mendelpass,IT,Dolomites,from Revò,2,26.8,805,3.0,13.2,1363,46.41676,11.20833,46.39574,11.03568,Q253818,https://cycletrip.pro/climbs/passo-della-mendola-mendelpass
passo-cibiana,Passo Cibiana,IT,Dolomites,from Dozza,1,10.1,728,7.2,11.7,1530,46.37443,12.2598,46.34648,12.19261,Q634689,https://cycletrip.pro/climbs/passo-cibiana
passo-cibiana,Passo Cibiana,IT,Dolomites,from Venas di Cadore,1,9.5,758,8.0,17.0,1530,46.37443,12.2598,46.4064,12.27984,Q634689,https://cycletrip.pro/climbs/passo-cibiana
passo-pinei,Passo Pinei,IT,Dolomites,from Runcadic - Runggaditsch - Roncadizza,3,3.9,238,6.1,13.2,1450,46.57822,11.6251,46.57314,11.65992,,https://cycletrip.pro/climbs/passo-pinei
passo-pinei,Passo Pinei,IT,Dolomites,from Waidbruck - Ponte Gardena,1,15.2,962,6.3,24.1,1450,46.57822,11.6251,46.59561,11.5304,,https://cycletrip.pro/climbs/passo-pinei
bielerh-he,Bielerhöhe,IT,,from Galtür,3,6.0,279,4.7,13.6,2037,46.91804,10.09561,46.94777,10.14632,Q668326,https://cycletrip.pro/climbs/bielerh-he
bielerh-he,Bielerhöhe,IT,,from Partenen,1,13.3,893,6.7,13.9,2037,46.91804,10.09561,46.96102,10.07532,Q668326,https://cycletrip.pro/climbs/bielerh-he
passo-brocon,Passo Brocon,IT,Dolomites,from Canal San Bovo,1,13.7,906,6.6,19.5,1616,46.11861,11.68854,46.16182,11.7161,Q639308,https://cycletrip.pro/climbs/passo-brocon
passo-brocon,Passo Brocon,IT,Dolomites,from Castello Tesino,1,18.5,837,4.5,12.1,1616,46.11861,11.68854,46.06998,11.62262,Q639308,https://cycletrip.pro/climbs/passo-brocon
chipeque,Chipeque,ES,Canary Islands,from La Cuesta,1,24.8,1219,4.9,13.3,,28.38088,-16.45776,28.48043,-16.31837,,https://cycletrip.pro/climbs/chipeque
col-du-t-l-graphe,Col du Télégraphe,FR,French Alps,from Saint-Michel-de-Maurienne,1,12.1,841,7.0,12.5,1566,45.2027,6.44461,45.21578,6.47474,Q1107529,https://cycletrip.pro/climbs/col-du-t-l-graphe
col-du-t-l-graphe,Col du Télégraphe,FR,French Alps,from Valloire,4,4.7,150,3.2,8.5,1566,45.2027,6.44461,45.16527,6.43199,Q1107529,https://cycletrip.pro/climbs/col-du-t-l-graphe
passo-di-croce-arcana,Passo di Croce Arcana,IT,Tuscany,from Cutigliano,1,16.4,985,6.0,15.0,1669,44.13212,10.77784,44.10053,10.75461,Q3897388,https://cycletrip.pro/climbs/passo-di-croce-arcana
passo-di-croce-arcana,Passo di Croce Arcana,IT,Tuscany,from Ospitale,1,9.4,732,7.8,13.4,1669,44.13212,10.77784,44.16579,10.78933,Q3897388,https://cycletrip.pro/climbs/passo-di-croce-arcana
colma-di-sormano,Colma di Sormano,IT,Lombardy,from Asso,1,9.5,614,6.5,12.3,,45.88296,9.22901,45.87299,9.26043,,https://cycletrip.pro/climbs/colma-di-sormano
colma-di-sormano,Colma di Sormano,IT,Lombardy,from Nesso,1,13.1,872,6.7,12.7,,45.88296,9.22901,45.91185,9.15521,,https://cycletrip.pro/climbs/colma-di-sormano
alto-de-la-farrapona,Alto de La Farrapona,ES,Asturias,from Castru,1,18.0,1025,5.7,12.9,1703,43.05785,-6.09103,43.11635,-6.24666,,https://cycletrip.pro/climbs/alto-de-la-farrapona
passo-campo-carlo-magno,Passo Campo Carlo Magno,IT,Dolomites,from Dimaro,1,14.7,919,6.3,11.7,1682,46.24312,10.84023,46.32687,10.87277,Q1031398,https://cycletrip.pro/climbs/passo-campo-carlo-magno
antagnod,Antagnod,IT,Aosta Valley,from Verrès,1,31.3,1342,4.3,12.8,1745,45.81746,7.69253,45.66935,7.68668,,https://cycletrip.pro/climbs/antagnod
pian-delle-fugazze,Pian delle Fugazze,IT,Dolomites,from Enna,1,12.5,852,6.8,17.2,1163,45.7602,11.17332,45.73314,11.27295,Q3901892,https://cycletrip.pro/climbs/pian-delle-fugazze
pian-delle-fugazze,Pian delle Fugazze,IT,Dolomites,from Rovereto,1,26.0,967,3.7,17.7,1163,45.7602,11.17332,45.88725,11.04303,Q3901892,https://cycletrip.pro/climbs/pian-delle-fugazze
colle-di-caprauna,Colle di Caprauna,IT,Liguria,from Cenesi,1,28.5,1287,4.5,13.6,1376,44.10816,7.92972,44.09228,8.12873,Q3682799,https://cycletrip.pro/climbs/colle-di-caprauna
colle-di-caprauna,Colle di Caprauna,IT,Liguria,from Ormea,2,4.4,310,7.1,13.0,1376,44.10816,7.92972,44.12237,7.90334,Q3682799,https://cycletrip.pro/climbs/colle-di-caprauna
lacs-de-covadonga,Lagos de Covadonga,ES,Asturias,from Cuadonga / Covadonga,1,12.1,833,6.9,15.4,,43.2764,-4.9832,43.30744,-5.05048,,https://cycletrip.pro/climbs/lacs-de-covadonga
degollada-de-peraza,Degollada de Peraza,ES,Canary Islands,from San Sebastián de la Gomera,1,14.5,917,6.3,12.2,931,28.09868,-17.18026,28.09131,-17.11362,,https://cycletrip.pro/climbs/degollada-de-peraza
col-du-pourtalet,Col du Pourtalet,FR,Pyrenees,from Biescas,2,28.4,933,3.3,19.1,1794,42.8059,-0.41845,42.61732,-0.32752,Q2641320,https://cycletrip.pro/climbs/col-du-pourtalet
col-du-pourtalet,Col du Pourtalet,FR,Pyrenees,from Laruns,1,28.4,1278,4.5,16.3,1794,42.8059,-0.41845,42.9809,-0.42081,Q2641320,https://cycletrip.pro/climbs/col-du-pourtalet
col-de-la-croix-fry,Col de la Croix Fry,FR,French Alps,from La Clusaz,2,7.3,434,6.0,12.0,1467,45.87758,6.40602,45.90602,6.42196,Q2982162,https://cycletrip.pro/climbs/col-de-la-croix-fry
col-de-la-croix-fry,Col de la Croix Fry,FR,French Alps,from Thônes,1,11.7,817,7.0,12.0,1467,45.87758,6.40602,45.86956,6.32419,Q2982162,https://cycletrip.pro/climbs/col-de-la-croix-fry
estacion-de-montana-de-manzaneda,Estacion de Montaña de Manzaneda,ES,Galicia,from Manzaneda,1,13.5,875,6.5,13.4,1490,42.27463,-7.29367,42.31113,-7.24031,,https://cycletrip.pro/climbs/estacion-de-montana-de-manzaneda
estacion-de-montana-de-manzaneda,Estacion de Montaña de Manzaneda,ES,Galicia,from O Chao,2,10.0,498,5.0,9.9,1490,42.27463,-7.29367,42.29077,-7.3455,,https://cycletrip.pro/climbs/estacion-de-montana-de-manzaneda
col-d-azet,Col d'Azet,FR,Pyrenees,from Bourisp,1,10.7,776,7.3,14.2,1580,42.79188,0.38095,42.82754,0.33483,Q2981982,https://cycletrip.pro/climbs/col-d-azet
col-de-bavella,Col de Bavella,FR,Corsica,from Quenza,1,8.9,715,8.0,15.1,1218,41.79587,9.22496,41.82022,9.25885,Q1107323,https://cycletrip.pro/climbs/col-de-bavella
col-de-bavella,Col de Bavella,FR,Corsica,from Zonza,2,8.8,444,5.0,10.3,1218,41.79587,9.22496,41.75094,9.17182,Q1107323,https://cycletrip.pro/climbs/col-de-bavella
passo-dei-ghiffi,Passo dei Ghiffi,IT,Liguria,from Borzonasca,1,14.3,895,6.3,15.2,1067,44.43806,9.4456,44.42014,9.3896,Q41248266,https://cycletrip.pro/climbs/passo-dei-ghiffi
passo-dei-ghiffi,Passo dei Ghiffi,IT,Liguria,from Morgallo,3,4.9,299,6.1,14.2,1067,44.43806,9.4456,44.44118,9.48348,Q41248266,https://cycletrip.pro/climbs/passo-dei-ghiffi
luz-ardiden,Luz-Ardiden,FR,Pyrenees,from Villelongue,1,24.6,1187,4.8,13.7,,42.88509,-0.05882,42.94845,-0.06129,,https://cycletrip.pro/climbs/luz-ardiden
col-des-mosses,Col des Mosses,IT,,from Aigle,1,18.7,1026,5.5,13.4,1445,46.39898,7.10263,46.3189,6.97051,Q636165,https://cycletrip.pro/climbs/col-des-mosses
col-des-mosses,Col des Mosses,IT,,from Les Moulins,2,13.3,544,4.1,11.7,1445,46.39898,7.10263,46.46607,7.12588,Q636165,https://cycletrip.pro/climbs/col-des-mosses
passo-della-consuma,Passo della Consuma,IT,Tuscany,from Le Palaie,1,15.2,925,6.1,11.6,1055,43.78295,11.60165,43.77254,11.45638,Q3897386,https://cycletrip.pro/climbs/passo-della-consuma
passo-della-consuma,Passo della Consuma,IT,Tuscany,from Ponte a Poppi,2,17.1,703,4.1,11.1,1055,43.78295,11.60165,43.73808,11.74974,Q3897386,https://cycletrip.pro/climbs/passo-della-consuma
passo-di-costalunga-karerpass,Passo di Costalunga - Karerpass,IT,Dolomites,from Gummer - San Valentino in Campo,1,15.7,937,6.0,13.5,1745,46.40428,11.60899,46.43719,11.46753,Q361615,https://cycletrip.pro/climbs/passo-di-costalunga-karerpass
passo-di-costalunga-karerpass,Passo di Costalunga - Karerpass,IT,Dolomites,from Pera,3,10.5,443,4.2,12.9,1745,46.40428,11.60899,46.42895,11.68517,Q361615,https://cycletrip.pro/climbs/passo-di-costalunga-karerpass
passo-foscagno,Passo Foscagno,IT,Lombardy,from Semogo,1,15.1,926,6.1,13.3,2291,46.49636,10.20786,46.48901,10.29563,Q1502214,https://cycletrip.pro/climbs/passo-foscagno
passo-foscagno,Passo Foscagno,IT,Lombardy,from Trepalle,3,3.8,255,6.7,8.9,2291,46.49636,10.20786,46.51726,10.18198,Q1502214,https://cycletrip.pro/climbs/passo-foscagno
col-saint-martin,Col Saint-Martin,FR,French Alps,from Clans,1,26.5,1220,4.6,16.9,1500,44.07096,7.22137,43.97333,7.14109,Q2981961,https://cycletrip.pro/climbs/col-saint-martin
col-saint-martin,Col Saint-Martin,FR,French Alps,from Roquebillière,1,16.8,926,5.5,15.7,1500,44.07096,7.22137,44.01935,7.31097,Q2981961,https://cycletrip.pro/climbs/col-saint-martin
col-du-grand-cucheron,Col du Grand Cucheron,FR,French Alps,from Détrier,1,19.5,864,4.4,16.2,1183,45.48993,6.24811,45.45257,6.10308,Q2982283,https://cycletrip.pro/climbs/col-du-grand-cucheron
col-du-grand-cucheron,Col du Grand Cucheron,FR,French Alps,from Saint-Pierre-de-Belleville,1,12.8,848,6.6,12.8,1183,45.48993,6.24811,45.46717,6.28665,Q2982283,https://cycletrip.pro/climbs/col-du-grand-cucheron
port-de-la-bonaigua,Port de la Bonaigua,ES,Southern Pyrenees,from Baqueira,1,9.8,622,6.4,9.6,2075,42.66351,0.98245,42.70079,0.92772,Q1571977,https://cycletrip.pro/climbs/port-de-la-bonaigua
port-de-la-bonaigua,Port de la Bonaigua,ES,Southern Pyrenees,from la Guingueta d'Àneu,1,26.3,1199,4.6,12.5,2075,42.66351,0.98245,42.55449,1.15155,Q1571977,https://cycletrip.pro/climbs/port-de-la-bonaigua
forca-d-acero,Forca d'Acero,IT,Central Apennines,from Carnello,1,28.7,1252,4.4,11.9,1538,41.75176,13.81578,41.72255,13.62178,Q3747928,https://cycletrip.pro/climbs/forca-d-acero
forca-d-acero,Forca d'Acero,IT,Central Apennines,from Opi,3,9.5,396,4.2,12.2,1538,41.75176,13.81578,41.77514,13.82901,Q3747928,https://cycletrip.pro/climbs/forca-d-acero
col-de-jaman,Col de Jaman,IT,,from Les Avants,1,4.5,498,11.1,18.6,1512,46.45151,6.97726,46.45322,6.94759,Q5141841,https://cycletrip.pro/climbs/col-de-jaman
malojapass,Malojapass,IT,,from Bondo,1,18.3,1006,5.5,24.3,1815,46.39994,9.69581,46.33706,9.55298,Q664978,https://cycletrip.pro/climbs/malojapass
petit-ballon,Petit Ballon,FR,Vosges,from Luttenbach-près-Munster,1,9.8,737,7.5,13.1,,47.98063,7.12603,48.03277,7.11945,,https://cycletrip.pro/climbs/petit-ballon
